identifier,produitEan13,capacite,marque,libelle,conditionnement,prix,unitPrice,volume,typeProduit_uniteByCode,unit_value,avantages_dateFin,avantages_categorie,images_0,images_1,images_2,pictogrammes_libelleCategorie,nro_paginas,page,images_3,images_4,images_5,pictogrammes_0
53492,5605667001343,,Rimmel,Corretor Anti-Olheiras Hide the Blemish 004 Beige,,7.49,7.49,1,,€/Unidade,2024-07-24T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1B00F901E6D12FE530F1EE29FB2AAC92.jpg,,,,17,16,,,,
53493,5605667001350,,Rimmel,Corretor Anti-Olheiras Hide the Blemish 103 Soft Honey,,7.49,7.49,1,,€/Unidade,2024-07-24T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C2B63B56A2AEE2EBB2CD58EB24653289.jpg,,,,17,16,,,,
53495,5605667001640,,Rimmel,Lápis para Sobrancelhas 001 Dark Brown,,5.59,5.59,1,,€/Unidade,2024-07-24T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/936FE3E7F9913E05FDE766037A57D431.jpg,,,,17,16,,,,
53496,5605667001688,,Rimmel,Lápis de Olhos Soft Khol 061 Jet Black,,5.59,5.59,1,,€/Unidade,2024-07-24T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C1EBC9A31191BDBAEA4FEF94F769A1C6.jpg,,,,17,16,,,,
53558,8006540740521,,Gillette,"Lâminas de Barbear Descartáveis Sensor 3 Comfort Sensitive, 8 unidades",,7.75,7.75,8,,€/Unidade,2024-07-24T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/16EAAB4FB519208DEBA3BDACC998C885.jpg,,,,17,16,,,,
53562,8006540848326,,Dodot,"Fraldas Sensitive T6 13Kg+, 32 unidades",,12.15,12.15,32,,€/Unidade,2024-07-17T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5DC865793661E1B38C1E4A1E0B027D7A.jpg,,,,17,16,,,,
53579,8435495836483,,A+,"Detergente Máquina Roupa Cápsulas Colour, 38 unidades",,8.99,8.99,38,,€/Unidade,2024-08-02T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C52A1EADAB9AE91BB2279362B5BD84E9.jpg,,,1000 Artigos,17,16,,,,
53580,8435495836513,,A+,"Detergente Máquina Roupa Cápsulas Fresh Flowers, 38 unidades",,8.99,8.99,38,,€/Unidade,2024-08-02T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/32EDA3D0F46E31622CE84E6E57674B88.jpg,,,1000 Artigos,17,16,,,,
53581,8445098145233,,Maybelline,Base Líquida Nº 31 Warm Nude,,9.34,9.34,1,,€/Unidade,2024-07-24T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F0809B124EA7A9D16ACFFCC3CA27EC3E.jpg,,,,17,16,,,,
53595,3468080081963,500.0,Corine de Farme,Creme Hidratante Pele Sensível,Embalagem de 500ml,5.19,10.38,500,L,€/L,2024-07-24T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E1372A4B9A4412FFB9D6F4F90FC61BA7.jpg,,,,17,16,,,,
53598,3574669907675,300.0,Johnson's Baby,Champô Bons Sonhos,Embalagem de 300ml,2.99,9.97,300,L,€/L,2024-07-24T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F095202B87E9631B2AEA639C930481C6.jpg,,,,17,16,,,,
53599,3574669907828,300.0,Johnson's Baby,Champô Camomila,Embalagem de 300ml,2.99,9.97,300,L,€/L,2024-07-24T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C8C5946C50CD1B4843892FB563A06161.jpg,,,,17,16,,,,
53600,3574669907880,300.0,Johnson's Baby,Champô Bebé,Embalagem de 300ml,2.99,9.97,300,L,€/L,2024-07-24T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D7E04E8BF4FE5FD17D4197B700F06D91.jpg,,,,17,16,,,,
53601,3600523183807,50.0,L'oreal,Creme de Dia Active Antirrugas 45+,Embalagem de 50ml,7.69,153.8,50,L,€/L,2024-07-24T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4B6E4AD547483A32426DBDCBC0A8EA1A.jpg,,,,17,16,,,,
53603,3600523576975,15.0,L'oreal,Creme Contorno de Olhos Men Expert Power Age,Embalagem de 15ml,9.79,652.67,15,L,€/L,2024-07-24T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/131898B4EC0E6FC8CC38DF981AF86247.jpg,,,,17,16,,,,
53605,3600524027049,150.0,L'oreal Men Expert,Desodorizante em Spray Defense Magnesium,Embalagem de 150ml,2.69,17.93,150,L,€/L,2024-07-24T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E16691E6E57D5070C7530102EC705D03.jpg,,,,17,16,,,,
53609,3600524073473,400.0,L'oreal Men Expert,Gel Banho Hydra Energetic,Embalagem de 400ml,2.99,7.48,400,L,€/L,2024-07-24T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E8F8F800B29577E02E75343CB868CFF4.jpg,,,,17,16,,,,
53610,3600524074548,200.0,Elvive,Pré Champô Bond Repair,Embalagem de 200ml,8.99,44.95,200,L,€/L,2024-07-24T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/53A77371B0B1F18BEF09A8165001B55E.jpg,,,,17,16,,,,
53611,3600524075606,150.0,Elvive,Sérum Cabelo Bond Repair,Embalagem de 150ml,8.99,59.93,150,L,€/L,2024-07-24T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/89AADB844B4AF8D3ECB3C3BEA5C5FDA6.jpg,,,,17,16,,,,
53612,3600524075743,30.0,L'oreal Men Expert,Sérum Facial Antirrugas Power Age,Embalagem de 30ml,11.19,373.0,30,L,€/L,2024-07-24T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1FE557FD04BD3FC173C7197F2A883ADB.jpg,,,,17,16,,,,
53613,3600524076689,150.0,L'oreal Men Expert,Desodorizante Spray Barber Club,Embalagem de 150ml,2.69,17.93,150,L,€/L,2024-07-24T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E346A635FBE2FDD9CF3D339F97E9235E.jpg,,,,17,16,,,,
53614,3600524076757,50.0,L'oreal Men Expert,Desodorizante Roll On Barber Club,Embalagem de 50ml,2.69,53.8,50,L,€/L,2024-07-24T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1FFD78102A8CB528FACF313E10204CEB.jpg,,,,17,16,,,,
53615,3600524078461,400.0,Elvive,Máscara Cabelo XXL Fiber,Embalagem de 400ml,6.99,17.48,400,L,€/L,2024-07-24T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/0AB23B36FE24C8C05A74E1186B013B3F.jpg,,,,17,16,,,,
53619,3600542408240,300.0,Fructis,Condicionador Aloe Vera,Embalagem de 300ml,3.79,12.63,300,L,€/L,2024-07-24T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D76CE4CA2F5E9CA8F8672DFDAF6FA94E.jpg,,,,17,16,,,,
53622,3600542502443,200.0,Fructis,Condicionador Hair Drink Ananás,Embalagem de 200ml,6.99,34.95,200,L,€/L,2024-07-24T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/9C49AB61D8D8CC92B4B46D00403EC8FA.jpg,,,,17,16,,,,
53623,3600542502597,200.0,Fructis,Condicionador Hair Drink Banana,Embalagem de 200ml,6.99,34.95,200,L,€/L,2024-07-24T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/2C3173DD4534152C63C3367B459F5393.jpg,,,,17,16,,,,
53624,3600542502764,200.0,Fructis,Condicionador Hair Drink Papaia,Embalagem de 200ml,6.99,34.95,200,L,€/L,2024-07-24T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1DA685D1D0DAD8370F466153A44CE1D9.jpg,,,,17,16,,,,
53625,3600542509268,340.0,Ultra Suave,Máscara Cabelo Leite de Coco,Embalagem de 340ml,4.74,13.94,340,L,€/L,2024-07-24T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/10BBDBFCA777940E2F5BBE9EE50816B5.jpg,,,,17,16,,,,
53626,3600542509596,340.0,Ultra Suave,Máscara Cabelo Gama Maravilhosa,Embalagem de 340ml,4.74,13.94,340,L,€/L,2024-07-24T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D3D55A0FED21118A4A91269AD958F35A.jpg,,,,17,16,,,,
53630,3600542541510,50.0,Garnier,Creme de Noite Jelly Aloe Hialurónico,Embalagem de 50ml,5.89,117.8,50,L,€/L,2024-07-24T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/22444B6C5D3A317D6291012CC621CC0E.jpg,,,,17,16,,,,
53631,3600542541527,30.0,Garnier,Sérum Facial Preenchedor Aloe Hialurónico,Embalagem de 30ml,9.59,319.67,30,L,€/L,2024-07-24T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/CE9FAA5FF5984EC093ECB18E6293F329.jpg,,,,17,16,,,,
53632,3600542541534,50.0,Garnier,Creme Rosto Jelly Aloe Hialurónico,Embalagem de 50ml,5.89,117.8,50,L,€/L,2024-07-24T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C634EB5EA9B20A955F0A142350E1AAC7.jpg,,,,17,16,,,,
53633,3600551133195,50.0,Narta,Desodorizante Roll On Biotic Sensível,Embalagem de 50ml,2.79,55.8,50,L,€/L,2024-07-24T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/027D18E2E70AE5E18E54E723C698A1D0.jpg,,,,17,16,,,,
53650,4006000013626,30.0,Nivea,Sérum Facial Cellular Expert Lift Bakuchiol,Embalagem de 30ml,16.89,563.0,30,L,€/L,2024-07-24T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4551EECCA4C2ACA69A47FA0EB7AEB8E8.jpg,,,,17,16,,,,
53669,5054563119247,75.0,Sensodyne,Pasta de Dentes Sensibilidade Nourish Calmante,Embalagem de 75ml,3.5,46.67,75,L,€/L,2024-07-24T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1141DB279FB24F05351978707660AEE3.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1AD3BB5101B26CC9626526C6BBC057C4.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1AD3BB5101B26CC9626526C6BBC057C4.jpg,,17,16,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1AD3BB5101B26CC9626526C6BBC057C4.jpg,,,
53673,5054563165008,75.0,Sensodyne,"Pasta de Dentes Sensibilidade, Gengivas e Esmalte",Embalagem de 75ml,3.96,52.8,75,L,€/L,2024-07-24T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/80A64A07B212B4B0881FA9380794ADE4.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1C6D3DA6400E71115D7D0C249255C6E4.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1C6D3DA6400E71115D7D0C249255C6E4.jpg,,17,16,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1C6D3DA6400E71115D7D0C249255C6E4.jpg,,,
53677,5201314127314,100.0,Elode,Perfume Homem Bold,Embalagem de 100ml,7.59,75.9,100,L,€/L,2024-07-24T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A9E8B451B231CFDA334550E08D0ED88B.jpg,,,,17,16,,,,
53678,5201314127321,100.0,Elode,Perfume Homem Acqua Per Uomo,Embalagem de 100ml,7.59,75.9,100,L,€/L,2024-07-24T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/7A13D0AD8C8D9C0394570EA682FA281D.jpg,,,,17,16,,,,
53682,5201314128663,100.0,Elode,Perfume Senhora Life is a Dream,Embalagem de 100ml,7.59,75.9,100,L,€/L,2024-07-24T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/7B96C3FF52510E90A8E257E7606FB5D8.jpg,,,,17,16,,,,
53685,5201314145233,100.0,Elode,Perfume Senhora Woman,Embalagem de 100ml,7.59,75.9,100,L,€/L,2024-07-24T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F50FA4F8FD503D758B7F33AA987D23C5.jpg,,,,17,16,,,,
53725,8001841890258,100.0,Pantene,Óleo Cabelo com Coco,Embalagem de 100ml,11.69,116.9,100,L,€/L,2024-07-24T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/FE8ED583D73C11C17092DDD245458705.jpg,,,,17,16,,,,
53731,8006540849507,225.0,Pantene,Champô Fortificante Longo Infinito,Embalagem de 225ml,3.74,16.62,225,L,€/L,2024-07-24T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/2B1E36E6872259102358514EBC2E1206.jpg,,,,17,16,,,,
53732,8006540849682,180.0,Pantene,Condicionador Fortificante Longo Infinto,Embalagem de 180ml,3.74,20.78,180,L,€/L,2024-07-24T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/203DD1485C2FB091596224E860220F3D.jpg,,,,17,16,,,,
53733,8006540849774,200.0,Pantene,Sérum Cabelo Pós Lavagem sem Enxaguar Longo Infinito,Embalagem de 200ml,4.49,22.45,200,L,€/L,2024-07-24T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/CB4142B0B300AB9CEB433FA86C392B0E.jpg,,,,17,16,,,,
53734,8006540849811,300.0,Pantene,Máscara Cabelo Longo Infinito,Embalagem de 300ml,5.99,19.97,300,L,€/L,2024-07-24T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F1CB0A2A60DD17F498F26DCBACDE308D.jpg,,,,17,16,,,,
53735,8006540849859,200.0,Pantene,Spray Cabelo Fortificante Longo Infinito,Embalagem de 200ml,7.49,37.45,200,L,€/L,2024-07-24T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/39260CBEB38D3B9D6C7CBD5224C92AE7.jpg,,,,17,16,,,,
53736,8006540876107,225.0,Pantene,Champô Nutri-Plex Cuidado Clássico,Embalagem de 225ml,2.99,13.29,225,L,€/L,2024-07-24T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/640B00F3B0576A9EB8503468CA00548D.jpg,,,,17,16,,,,
53738,8006540876572,225.0,Pantene,Champô Nutri-Plex Anticaspa,Embalagem de 225ml,2.99,13.29,225,L,€/L,2024-07-24T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/0399F78053DE4A6AA5228E304AEE7DBF.jpg,,,,17,16,,,,
53739,8006540876770,225.0,Pantene,Champô Nutri-Plex Caracóis Perfeitos,Embalagem de 225ml,2.99,13.29,225,L,€/L,2024-07-24T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F5D420050BF43DB93DDB29C6263AA366.jpg,,,,17,16,,,,
53743,8435495834670,4000.0,A+,Detergente Máquina Roupa Líquido Flores Silvestres,Embalagem de 80 Doses,8.99,2.25,4000,L,€/L,2024-08-02T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8C6BA6AFED23A67436D2605DE220BF0D.jpg,,,1000 Artigos,17,16,,,,
53747,8424730028387,150.0,Caravan,Perfume Senhora Nº 59,Embalagem de 150ml,9.74,64.93,150,L,€/L,2024-07-24T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3D674354E05B9F7E4022F992ED523B5D.jpg,,,,17,16,,,,
53748,8424730032100,150.0,Caravan,Perfume Senhora Nº 63,Embalagem de 150ml,9.74,64.93,150,L,€/L,2024-07-24T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/53845451CC5E23F607E6A0D653CB2519.jpg,,,,17,16,,,,
53749,8424730032117,150.0,Caravan,Perfume Senhora Nº 86,Embalagem de 150ml,9.74,64.93,150,L,€/L,2024-07-24T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/FDB39FDFD072020CC708502B7A37CB4D.jpg,,,,17,16,,,,
53751,8424730032131,150.0,Caravan,Perfume Senhora Nº 88,Embalagem de 150ml,9.74,64.93,150,L,€/L,2024-07-24T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/9409BC33801264C8CECC8D8F1C0304D5.jpg,,,,17,16,,,,
53758,8435495833833,4050.0,Gama,Detergente Máquina Roupa Líquido Universal,Embalagem de 90 Doses,9.99,2.47,4050,L,€/L,2024-08-02T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/CD6C53630E31CBABE0C055A486FBD5A3.jpg,,,1000 Artigos,17,16,,,,
53760,8435495837145,2000.0,Gama,Detergente Máquina Roupa Líquido Frescor da Colónia,Embalagem de 45 Doses,3.99,2.0,2000,L,€/L,2024-08-02T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/66F2A8E21E7849C860A39607DF894D69.jpg,,,1000 Artigos,17,16,,,,
53762,8700216073547,190.0,Satin Care,Gel Limpeza e Depilação 2 em 1 Zona Íntima,Embalagem de 190ml,9.74,51.26,190,L,€/L,2024-07-24T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/FC744E3253412AFD220D559AABFD4CF5.jpg,,,,17,16,,,,
53787,0000059095545,50.0,Rexona,Desodorizante Roll On Cotton 72H,Embalagem de 50ml,3.29,65.8,50,L,€/L,2024-07-24T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/254DD03103100C86C430B0AB4BE49F46.jpg,,,,17,16,,,,
53795,8428076006269,100.0,Veet,Creme Depilatório Expert Kit Zona Bikini,Embalagem de 100ml,5.94,59.4,100,L,€/L,2024-07-24T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B48D51ADE8D6D7492BC0C671C4F94503.jpg,,,,17,16,,,,
53796,8428076006276,200.0,Veet,Creme Depilatório Expert Pernas e Corpo,Embalagem de 200ml,7.34,36.7,200,L,€/L,2024-07-24T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5AE48A7D523AC6DAB357664187DD7C29.jpg,,,,17,16,,,,
53801,8410436435604,2250.0,Xtra,Detergente Máquina Roupa Líquido Gel Universal,Embalagem de 50 Doses,7.99,3.55,2250,L,€/L,2024-08-02T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/073738B9C787AEDD3994CD2BF79D8061.jpg,,,1000 Artigos,17,16,,,,
53802,3600542520409,60.0,Garnier,Champô Sólido Ultra Suave Carvão,Embalagem de 60g,4.19,69.83,0,kg,€/Kg,2024-07-24T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/BC627BE57491DE6254BF429764AFD7F0.jpg,,,,17,16,,,,
53803,3574661727523,200.0,Johnson's Baby,Pó Talco,Embalagem de 200g,2.99,14.95,0,kg,€/Kg,2024-07-24T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/FE8189C2FDAF8BF81D1211168D45CDC9.jpg,,,,17,16,,,,
53815,8001090938015,510.0,Lenor,Intensificador Perfume Pérolas Unstoppables Fresh,Embalagem de 510g,9.99,19.59,0,kg,€/Kg,2024-08-02T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/431B7C52111EEA42B51370F99ED6B13A.jpg,,,1000 Artigos,17,16,,,,
53920,5604260333141,250.0,Labell,"Protetor Solar Spray FPS 30+, 250ml",,5.99,23.96,250,L,€/L,2024-08-02T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/09ACC16D2AB7567D17A4E01304275980.jpg,,,1000 Artigos,17,16,,,,
53923,5604260333165,250.0,Labell,"Loção After Sun, 250ml",,2.99,11.96,250,L,€/L,2024-08-02T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/9A4B02C406FE0E6B80B535E6871D34D1.jpg,,,1000 Artigos,17,17,,,,
53925,5604260333134,50.0,Labell,"Protetor Solar Creme Facial Antiage FPS 50+, 50ml",,2.99,59.8,50,L,€/L,2024-08-02T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3DC346100EB634B6C67686724BBFFA0B.jpg,,,1000 Artigos,17,17,,,,
5466,5601377315183,750.0,Reguengos,Vinho doc alentejo branco,"Garrafa de 0,75 l",2.59,3.45,750,L,€/L,2024-07-17T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B1FB0470D676AFC38284E8275E1B5931.jpg,,,,17,17,,,,
5469,5601385501585,,Sensodyne,Fio dental gentle suave,1 unidade,2.84,2.84,0,,€/Unidade,2024-07-24T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/11C8B2D0DFB5154A0245076E795F487D.jpg,,,,17,17,,,,
6052,5608516251036,280.0,Quinta de Jugais,Doce de abóbora com amêndoa,Embalagem de 280g,2.39,8.54,0,kg,€/Kg,2024-07-17T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F4279118A11A1231F5176BC793D8487E.jpg,,,,17,17,,,,
6129,7613033736926,60.0,Felix,Snack para gato original,Embalagem de 60g,1.49,24.83,0,kg,€/Kg,2024-07-17T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/96B2BAA531AAC9B8A296204BF798FAE8.jpg,,,,17,17,,,,
6256,8008970004051,100.0,Denim,After shave original,Garrafa de 100 ml,4.99,49.9,100,L,€/L,2024-07-24T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/DD1359D839F1FF942038AB306B4FD594.jpg,,,,17,17,,,,
6257,8008970004099,100.0,Denim,Eau de toilette original,Garrafa de 100 ml,6.99,69.9,100,L,€/L,2024-07-24T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/FA5431752A07178CD107885D7C0F4EC6.jpg,,,,17,17,,,,
6261,8008970004402,150.0,Denim,Desodorizante spray original,Garrafa de 150 ml,2.99,19.93,150,L,€/L,2024-07-24T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/532AD0334719BDE06A9BA7AFE1F74535.jpg,,,,17,17,,,,
6263,8008970005171,50.0,Denim,Desodorizante roll-on original,Garrafa de 50 ml,2.99,59.8,50,L,€/L,2024-07-24T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3DD1D83F0FD47A940EDAB96535F495B7.jpg,,,,17,17,,,,
6476,8410436242295,1100.0,Sonasol,Lava Tudo Brilhante Universal,"embalagem 1,1L",2.79,2.54,1100,L,€/L,2024-08-02T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D9029A6D2079E1FEC6711F790C7F6C82.jpg,,,1000 Artigos,17,17,,,,
6558,8411300565076,,Excellence,"Coloração permanente, louro claro nº8",1 unidade,9.49,9.49,0,,€/Unidade,2024-07-24T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/BD3E36BC9006470E685DF71F8D3EF7E3.jpg,,,,17,17,,,,
